[Sun Mar 17 06:25:04.466045 2019] [mpm_prefork:notice] [pid 2826] AH00163: Apache/2.4.29 (Ubuntu) configured -- resuming normal operations
[Sun Mar 17 06:25:04.466078 2019] [core:notice] [pid 2826] AH00094: Command line: '/usr/sbin/apache2'
[Sun Mar 17 09:31:09.301800 2019] [php7:error] [pid 7294] [client 95.213.177.126:17281] script '/var/www/html/azenv.php' not found or unable to stat, referer: https://proxyradar.com/
[Sun Mar 17 17:39:54.561152 2019] [php7:notice] [pid 12228] [client 217.165.178.131:64018] PHP Notice:  Trying to get property 'user_id' of non-object in /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php on line 300
[Sun Mar 17 18:00:24.634496 2019] [php7:error] [pid 12287] [client 217.165.178.131:64469] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:25.044026 2019] [php7:error] [pid 12261] [client 217.165.178.131:64470] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:25.221041 2019] [php7:error] [pid 12233] [client 217.165.178.131:64471] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(263): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(259): MySQL->executeQuery('select * from t...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(78): SmartCallRestHandler->getProfile(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:25.459600 2019] [php7:error] [pid 12240] [client 217.165.178.131:64472] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:25.872404 2019] [php7:error] [pid 12281] [client 217.165.178.131:64473] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:26.316638 2019] [php7:error] [pid 12277] [client 217.165.178.131:64474] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:26.735109 2019] [php7:error] [pid 13157] [client 217.165.178.131:64475] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:27.161376 2019] [php7:error] [pid 13159] [client 217.165.178.131:64476] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:27.590411 2019] [php7:error] [pid 12228] [client 217.165.178.131:64477] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
[Sun Mar 17 18:00:28.036089 2019] [php7:error] [pid 13158] [client 217.165.178.131:64478] PHP Fatal error:  Uncaught Error: Call to undefined function mysql_pconnect() in /var/www/html/SmartCallAssistantAPI/class/MySQL.php:28\nStack trace:\n#0 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(82): MySQL->connect()\n#1 /var/www/html/SmartCallAssistantAPI/class/MySQL.php(318): MySQL->tryToConnect()\n#2 /var/www/html/SmartCallAssistantAPI/class/SmartCallRestHandler.php(140): MySQL->executeScalar('select concat(c...')\n#3 /var/www/html/SmartCallAssistantAPI/RestController.php(98): SmartCallRestHandler->addContact(Object(stdClass))\n#4 {main}\n  thrown in /var/www/html/SmartCallAssistantAPI/class/MySQL.php on line 28
